transactionId, period, transactionStatus, units, magnitude, subject
1374,2008.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1375,2008.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1376,2009.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1377,2009.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1378,2009.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1379,2009.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1380,2009.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1381,2009.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1382,2009.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1383,2009.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1384,2009.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1385,2009.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1386,2009.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1387,2009.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1388,2010.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1389,2010.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1390,2010.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1391,2010.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1392,2010.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1393,2010.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1394,2010.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1395,2010.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1396,2010.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1397,2010.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1398,2010.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1399,2010.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1400,2011.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1401,2011.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1402,2011.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1403,2011.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1404,2011.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1405,2011.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1406,2011.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1407,2011.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1408,2011.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1409,2011.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1410,2011.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1411,2011.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1412,2012.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1413,2012.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1414,2012.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1415,2012.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1416,2012.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1417,2012.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1418,2012.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1419,2012.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1420,2012.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1421,2012.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1422,2012.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1423,2012.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1424,2013.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1425,2013.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1426,2013.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1427,2013.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1428,2013.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1429,2013.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1430,2013.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1431,2013.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1432,2013.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1433,2013.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1434,2013.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1435,2013.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1436,2014.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1437,2014.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1438,2014.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1439,2014.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1440,2014.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1441,2014.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1442,2014.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1443,2014.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1444,2014.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1445,2014.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1446,2014.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1447,2014.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1448,2015.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1449,2015.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1450,2015.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1451,2015.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1452,2015.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1453,2015.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1454,2015.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1455,2015.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1456,2015.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1457,2015.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1458,2015.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1459,2015.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1460,2016.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1461,2016.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1462,2016.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1463,2016.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1464,2016.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1465,2016.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1466,2016.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1467,2016.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1468,2016.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1469,2016.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1470,2016.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1471,2016.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1472,2017.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1473,2017.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1474,2017.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1475,2017.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1476,2017.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1477,2017.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1478,2017.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1479,2017.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1480,2017.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1481,2017.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1482,2017.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1483,2017.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1484,2018.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1485,2018.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1486,2018.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1487,2018.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1488,2018.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1489,2018.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1490,2018.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1491,2018.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1492,2018.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1493,2018.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1494,2018.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1495,2018.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1496,2019.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1497,2019.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1498,2019.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1499,2019.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1500,2019.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1501,2019.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1502,2019.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1503,2019.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1504,2019.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1505,2019.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1506,2019.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1507,2019.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1508,2020.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1509,2020.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1510,2020.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1511,2020.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1512,2020.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1513,2020.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1514,2020.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1515,2020.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1516,2020.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1517,2020.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1518,2020.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1519,2020.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1520,2021.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1521,2021.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1522,2021.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1523,2021.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1524,2021.05,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1525,2021.06,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1526,2021.07,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1527,2021.08,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1528,2021.09,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1529,2021.1,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1530,2021.11,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1531,2021.12,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1532,2022.01,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1533,2022.02,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1534,2022.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1535,2022.04,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
1569,2002.1,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1570,2002.11,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1571,2002.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1572,2003.01,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1573,2003.02,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1574,2003.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1575,2003.04,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1576,2003.05,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1577,2003.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1578,2003.07,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1579,2003.08,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1580,2003.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1581,2003.1,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1582,2003.11,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1583,2003.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1584,2004.01,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1585,2004.02,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1586,2004.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1587,2004.04,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1588,2004.05,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1589,2004.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1590,2004.07,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1591,2004.08,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1592,2004.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1593,2004.1,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1594,2004.11,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1595,2004.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1596,2005.01,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1597,2005.02,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1598,2005.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1599,2005.04,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1600,2005.05,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1601,2005.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1602,2005.07,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1603,2005.08,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1604,2005.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1605,2005.1,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1606,2005.11,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1607,2005.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1608,2006.01,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1609,2006.02,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1610,2006.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1611,2006.04,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1612,2006.05,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1613,2006.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1614,2006.07,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1615,2006.08,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1616,2006.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1617,2006.1,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1618,2006.11,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1619,2006.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1620,2007.01,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1621,2007.02,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1622,2007.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1623,2007.04,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1624,2007.05,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1625,2007.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1626,2007.07,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1627,2007.08,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1628,2007.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1629,2007.1,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1630,2007.11,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1631,2007.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1632,2008.01,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1633,2008.02,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1634,2008.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1635,2008.04,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1636,2008.05,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1637,2008.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1638,2008.07,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1639,2008.08,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1640,2008.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1641,2008.1,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1642,2008.11,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
1643,2008.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
